cve_id,cwe_id
CVE-2021-37331,CWE-639
CVE-2021-37393,CWE-79
CVE-2021-37344,CWE-78
CVE-2021-37353,CWE-918
CVE-2021-37381,CWE-352
CVE-2021-37363,CWE-276
CVE-2021-37367,CWE-22
CVE-2021-37364,CWE-732
CVE-2021-37304,CWE-732
CVE-2021-37352,CWE-601
CVE-2021-37392,CWE-79
CVE-2021-37351,CWE-276
CVE-2021-37347,CWE-22
CVE-2021-37372,CWE-434
CVE-2021-37322,CWE-416
CVE-2021-37350,CWE-89
CVE-2021-37366,CWE-352
CVE-2021-37389,CWE-79
CVE-2021-37358,CWE-89
CVE-2021-37311,CWE-120
CVE-2021-37365,CWE-79
CVE-2021-37348,CWE-552
CVE-2021-37343,CWE-22
CVE-2021-37390,CWE-79
CVE-2021-37333,CWE-613
CVE-2021-37305,CWE-732
CVE-2021-37371,CWE-89
CVE-2021-46507,CWE-674
CVE-2021-46513,CWE-120
CVE-2021-46510,CWE-617
CVE-2021-46522,CWE-787
CVE-2021-46590,CWE-125
CVE-2021-46574,CWE-787
CVE-2021-46566,CWE-457
CVE-2021-46561,CWE-863
CVE-2021-46500,CWE-416
CVE-2021-46526,CWE-120
CVE-2021-46577,CWE-122
CVE-2021-46593,CWE-125
CVE-2021-46580,CWE-416
CVE-2021-46562,CWE-125
CVE-2021-46504,CWE-617
CVE-2021-46589,CWE-125
CVE-2021-46579,CWE-416
CVE-2021-46501,CWE-416
CVE-2021-46564,CWE-787
CVE-2021-46505,CWE-674
CVE-2021-46583,CWE-787
CVE-2021-46581,CWE-787
CVE-2021-46599,CWE-125
CVE-2021-46591,CWE-125
CVE-2021-46582,CWE-416
CVE-2021-46567,CWE-416
CVE-2021-46595,CWE-125
CVE-2021-46565,CWE-121
CVE-2021-46585,CWE-787
CVE-2021-46511,CWE-617
CVE-2021-46509,CWE-674
CVE-2021-46521,CWE-120
CVE-2021-46573,CWE-416
CVE-2021-46568,CWE-787
CVE-2021-46578,CWE-416
CVE-2021-46575,CWE-416
CVE-2021-46515,CWE-617
CVE-2021-46508,CWE-617
CVE-2021-46517,CWE-617
CVE-2021-46502,CWE-416
CVE-2021-46519,CWE-787
CVE-2021-46558,CWE-79
CVE-2021-46527,CWE-787
CVE-2021-46520,CWE-787
CVE-2021-46587,CWE-416
CVE-2021-46506,CWE-617
CVE-2021-46523,CWE-787
CVE-2021-46576,CWE-787
CVE-2021-46569,CWE-787
CVE-2021-46570,CWE-457
CVE-2021-46597,CWE-416
CVE-2021-46503,CWE-416
CVE-2021-46514,CWE-617
CVE-2021-46525,CWE-416
CVE-2021-46572,CWE-787
CVE-2021-46598,CWE-787
CVE-2021-46518,CWE-787
CVE-2021-46557,CWE-79
CVE-2021-46592,CWE-416
CVE-2021-46524,CWE-787
CVE-2021-46586,CWE-787
CVE-2021-46584,CWE-787
CVE-2021-46588,CWE-416
CVE-2021-46596,CWE-125
CVE-2021-46594,CWE-125
CVE-2021-46563,CWE-125
CVE-2021-46571,CWE-416
CVE-2021-22241,CWE-79
CVE-2021-22214,CWE-918
CVE-2021-22239,CWE-863
CVE-2021-22218,CWE-295
CVE-2021-22219,CWE-532
CVE-2021-22220,CWE-79
CVE-2021-22223,CWE-79
CVE-2021-22206,CWE-312
CVE-2021-22221,CWE-613
CVE-2021-22238,CWE-79
CVE-2021-22254,CWE-116
CVE-2021-22212,CWE-327
CVE-2021-22243,CWE-863
CVE-2021-22262,CWE-863
CVE-2021-22246,CWE-770
CVE-2021-22251,CWE-863
CVE-2021-22235,CWE-835
CVE-2021-22261,CWE-79
CVE-2021-22284,CWE-732
CVE-2021-22260,CWE-79
CVE-2021-22227,CWE-79
CVE-2021-22209,CWE-863
CVE-2021-22224,CWE-352
CVE-2021-22255,CWE-918
CVE-2021-22202,CWE-352
CVE-2021-22275,CWE-120
CVE-2021-22256,CWE-863
CVE-2021-22234,CWE-79
CVE-2021-22282,CWE-94
CVE-2021-22222,CWE-835
CVE-2021-22242,CWE-79
CVE-2021-22249,CWE-209
CVE-2021-22278,CWE-295
CVE-2021-22240,CWE-863
CVE-2021-22247,CWE-863
CVE-2021-22211,CWE-863
CVE-2021-22253,CWE-863
CVE-2021-22210,CWE-770
CVE-2021-22293,CWE-444
CVE-2021-22207,CWE-770
CVE-2021-22237,CWE-384
CVE-2021-22236,CWE-863
CVE-2021-22204,CWE-94
CVE-2021-22281,CWE-22
CVE-2021-22233,CWE-862
CVE-2021-22225,CWE-79
CVE-2021-22205,CWE-94
CVE-2021-44025,CWE-79
CVE-2021-44006,CWE-787
CVE-2021-44054,CWE-601
CVE-2021-44036,CWE-352
CVE-2021-44098,CWE-89
CVE-2021-44046,CWE-787
CVE-2021-44094,CWE-434
CVE-2021-44010,CWE-125
CVE-2021-44004,CWE-125
CVE-2021-44005,CWE-787
CVE-2021-44001,CWE-787
CVE-2021-44051,CWE-77
CVE-2021-44013,CWE-787
CVE-2021-44007,CWE-193
CVE-2021-44037,CWE-640
CVE-2021-44053,CWE-79
CVE-2021-44029,CWE-502
CVE-2021-44082,CWE-79
CVE-2021-44081,CWE-787
CVE-2021-44097,CWE-89
CVE-2021-44088,CWE-89
CVE-2021-44033,CWE-307
CVE-2021-44002,CWE-787
CVE-2021-44031,CWE-434
CVE-2021-44079,CWE-77
CVE-2021-44045,CWE-787
CVE-2021-44011,CWE-125
CVE-2021-44016,CWE-787
CVE-2021-44047,CWE-416
CVE-2021-44092,CWE-89
CVE-2021-44090,CWE-89
CVE-2021-44077,CWE-306
CVE-2021-44015,CWE-125
CVE-2021-44052,CWE-59
CVE-2021-44038,CWE-59
CVE-2021-44017,CWE-125
CVE-2021-44000,CWE-787
CVE-2021-44012,CWE-125
CVE-2021-44042,CWE-116
CVE-2021-44030,CWE-79
CVE-2021-44044,CWE-787
CVE-2021-44043,CWE-79
CVE-2021-44003,CWE-908
CVE-2021-44091,CWE-79
CVE-2021-44076,CWE-79
CVE-2021-44026,CWE-89
CVE-2021-44014,CWE-416
CVE-2021-44048,CWE-787
CVE-2021-44095,CWE-89
CVE-2021-44093,CWE-434
CVE-2021-44028,CWE-611
CVE-2021-44096,CWE-89
CVE-2021-44009,CWE-125
CVE-2021-44055,CWE-862
CVE-2021-44008,CWE-125
CVE-2021-44018,CWE-125
CVE-2021-32018,CWE-22
CVE-2021-32061,CWE-22
CVE-2021-32037,CWE-617
CVE-2021-32076,CWE-290
CVE-2021-32006,CWE-276
CVE-2021-32032,CWE-401
CVE-2021-32067,CWE-116
CVE-2021-32036,CWE-770
CVE-2021-32069,CWE-295
CVE-2021-32092,CWE-79
CVE-2021-32096,CWE-352
CVE-2021-32054,CWE-706
CVE-2021-32068,CWE-770
CVE-2021-32055,CWE-125
CVE-2021-32072,CWE-116
CVE-2021-32016,CWE-22
CVE-2021-32093,CWE-862
CVE-2021-32009,CWE-79
CVE-2021-32098,CWE-502
CVE-2021-32050,CWE-532
CVE-2021-32094,CWE-434
CVE-2021-32074,CWE-532
CVE-2021-32008,CWE-22
CVE-2021-32091,CWE-79
CVE-2021-32040,CWE-787
CVE-2021-32070,CWE-1021
CVE-2021-32010,CWE-326
CVE-2021-32039,CWE-522
CVE-2021-32073,CWE-352
CVE-2021-32075,CWE-502
CVE-2021-32051,CWE-89
CVE-2021-32029,CWE-125
CVE-2021-32027,CWE-190
CVE-2021-32099,CWE-89
CVE-2021-32062,CWE-22
CVE-2021-32095,CWE-862
CVE-2021-32056,CWE-732
CVE-2021-32090,CWE-78
CVE-2021-30191,CWE-120
CVE-2021-30120,CWE-669
CVE-2021-30111,CWE-79
CVE-2021-30118,CWE-434
CVE-2021-30194,CWE-125
CVE-2021-30141,CWE-401
CVE-2021-30128,CWE-502
CVE-2021-30174,CWE-79
CVE-2021-30134,CWE-79
CVE-2021-30177,CWE-89
CVE-2021-30155,CWE-862
CVE-2021-30190,CWE-306
CVE-2021-30117,CWE-89
CVE-2021-30112,CWE-352
CVE-2021-30114,CWE-352
CVE-2021-30187,CWE-78
CVE-2021-30144,CWE-425
CVE-2021-30108,CWE-918
CVE-2021-30146,CWE-79
CVE-2021-30129,CWE-772
CVE-2021-30195,CWE-125
CVE-2021-30116,CWE-522
CVE-2021-30188,CWE-787
CVE-2021-30179,CWE-502
CVE-2021-30140,CWE-79
CVE-2021-30189,CWE-787
CVE-2021-30123,CWE-120
CVE-2021-30183,CWE-312
CVE-2021-30151,CWE-79
CVE-2021-30199,CWE-476
CVE-2021-30137,CWE-611
CVE-2021-30180,CWE-444
CVE-2021-30150,CWE-79
CVE-2021-30176,CWE-89
CVE-2021-30186,CWE-787
CVE-2021-30133,CWE-79
CVE-2021-30154,CWE-79
CVE-2021-30145,CWE-134
CVE-2021-30171,CWE-79
CVE-2021-30119,CWE-79
CVE-2021-30121,CWE-829
CVE-2021-30193,CWE-787
CVE-2021-30149,CWE-434
CVE-2021-30157,CWE-79
CVE-2021-30173,CWE-36
CVE-2021-30109,CWE-79
CVE-2021-30130,CWE-347
CVE-2021-30147,CWE-352
CVE-2021-30170,CWE-79
CVE-2021-30125,CWE-79
CVE-2021-30172,CWE-79
CVE-2021-30175,CWE-89
CVE-2021-30113,CWE-79
CVE-2021-41080,CWE-89
CVE-2021-41083,CWE-352
CVE-2021-41030,CWE-294
CVE-2021-41026,CWE-22
CVE-2021-41078,CWE-502
CVE-2021-41098,CWE-611
CVE-2021-41041,CWE-252
CVE-2021-41054,CWE-120
CVE-2021-41099,CWE-190
CVE-2021-41017,CWE-787
CVE-2021-41087,CWE-22
CVE-2021-41095,CWE-79
CVE-2021-41072,CWE-22
CVE-2021-41091,CWE-732
CVE-2021-41043,CWE-416
CVE-2021-41015,CWE-79
CVE-2021-41089,CWE-281
CVE-2021-41097,CWE-1321
CVE-2021-41077,CWE-862
CVE-2021-41096,CWE-327
CVE-2021-41090,CWE-312
CVE-2021-41082,CWE-863
CVE-2021-41042,CWE-611
CVE-2021-41027,CWE-787
CVE-2021-41037,CWE-829
CVE-2021-41092,CWE-522
CVE-2021-41079,CWE-835
CVE-2021-41075,CWE-89
CVE-2021-41086,CWE-79
CVE-2021-41031,CWE-22
CVE-2021-41057,CWE-59
CVE-2021-41036,CWE-787
CVE-2021-41018,CWE-78
CVE-2021-41028,CWE-295
CVE-2021-41040,CWE-125
CVE-2021-41063,CWE-89
CVE-2021-41034,CWE-924
CVE-2021-41013,CWE-863
CVE-2021-41084,CWE-918
CVE-2021-41067,CWE-354
CVE-2021-41024,CWE-22
CVE-2021-41081,CWE-89
CVE-2021-41066,CWE-862
CVE-2021-41093,CWE-863
CVE-2021-41073,CWE-763
CVE-2021-41029,CWE-79
CVE-2021-41025,CWE-362
CVE-2021-41088,CWE-346
CVE-2021-23259,CWE-913
CVE-2021-23272,CWE-79
CVE-2021-23288,CWE-79
CVE-2021-23277,CWE-94
CVE-2021-23280,CWE-434
CVE-2021-23283,CWE-79
CVE-2021-23205,CWE-116
CVE-2021-23233,CWE-798
CVE-2021-23281,CWE-94
CVE-2021-23228,CWE-79
CVE-2021-23286,CWE-1236
CVE-2021-23206,CWE-787
CVE-2021-23267,CWE-913
CVE-2021-23239,CWE-59
CVE-2021-23264,CWE-402
CVE-2021-23230,CWE-89
CVE-2021-23260,CWE-79
CVE-2021-23273,CWE-79
CVE-2021-23218,CWE-401
CVE-2021-23214,CWE-89
CVE-2021-23263,CWE-402
CVE-2021-23284,CWE-79
CVE-2021-23266,CWE-116
CVE-2021-23262,CWE-913
CVE-2021-23211,CWE-312
CVE-2021-23287,CWE-79
CVE-2021-23210,CWE-369
CVE-2021-23227,CWE-352
CVE-2021-23258,CWE-913
CVE-2021-23215,CWE-190
CVE-2021-23247,CWE-77
CVE-2021-23276,CWE-89
CVE-2021-23274,CWE-1021
CVE-2021-23240,CWE-59
CVE-2021-23222,CWE-522
CVE-2021-23275,CWE-732
CVE-2021-23209,CWE-79
CVE-2021-23225,CWE-79
CVE-2021-23207,CWE-522
CVE-2021-23271,CWE-79
CVE-2021-23285,CWE-79
CVE-2021-23204,CWE-862
CVE-2021-38588,CWE-494
CVE-2021-38564,CWE-125
CVE-2021-38511,CWE-59
CVE-2021-38592,CWE-787
CVE-2021-38598,CWE-290
CVE-2021-38599,CWE-754
CVE-2021-38555,CWE-611
CVE-2021-38556,CWE-77
CVE-2021-38568,CWE-787
CVE-2021-38593,CWE-787
CVE-2021-38509,CWE-1021
CVE-2021-38559,CWE-79
CVE-2021-38569,CWE-674
CVE-2021-38542,CWE-327
CVE-2021-38583,CWE-79
CVE-2021-38584,CWE-611
CVE-2021-38575,CWE-124
CVE-2021-38503,CWE-863
CVE-2021-38562,CWE-203
CVE-2021-38574,CWE-89
CVE-2021-38554,CWE-212
CVE-2021-38578,CWE-787
CVE-2021-38567,CWE-476
CVE-2021-38585,CWE-502
CVE-2021-38507,CWE-346
CVE-2021-38506,CWE-1021
CVE-2021-38508,CWE-1021
CVE-2021-38504,CWE-416
CVE-2021-38563,CWE-129
CVE-2021-38540,CWE-306
CVE-2021-38553,CWE-281
CVE-2021-38560,CWE-79
CVE-2021-38590,CWE-732
CVE-2021-38587,CWE-362
CVE-2021-38561,CWE-125
CVE-2021-38557,CWE-732
CVE-2021-38566,CWE-674
CVE-2021-38512,CWE-444
CVE-2021-38570,CWE-59
CVE-2021-31493,CWE-787
CVE-2021-31412,CWE-1295
CVE-2021-31480,CWE-843
CVE-2021-31425,CWE-190
CVE-2021-31487,CWE-787
CVE-2021-31400,CWE-835
CVE-2021-31420,CWE-121
CVE-2021-31403,CWE-203
CVE-2021-31430,CWE-125
CVE-2021-31432,CWE-125
CVE-2021-31428,CWE-122
CVE-2021-31492,CWE-787
CVE-2021-31488,CWE-787
CVE-2021-31497,CWE-416
CVE-2021-31478,CWE-122
CVE-2021-31490,CWE-787
CVE-2021-31485,CWE-787
CVE-2021-31404,CWE-203
CVE-2021-31474,CWE-502
CVE-2021-31486,CWE-787
CVE-2021-31426,CWE-190
CVE-2021-31475,CWE-732
CVE-2021-31499,CWE-787
CVE-2021-31410,CWE-402
CVE-2021-31495,CWE-787
CVE-2021-31418,CWE-908
CVE-2021-31422,CWE-367
CVE-2021-31406,CWE-203
CVE-2021-31489,CWE-787
CVE-2021-31424,CWE-122
CVE-2021-31479,CWE-824
CVE-2021-31481,CWE-822
CVE-2021-31484,CWE-787
CVE-2021-31439,CWE-787
CVE-2021-31491,CWE-787
CVE-2021-31421,CWE-22
CVE-2021-31494,CWE-787
CVE-2021-31408,CWE-613
CVE-2021-31423,CWE-908
CVE-2021-31419,CWE-908
CVE-2021-31431,CWE-125
CVE-2021-31496,CWE-787
CVE-2021-31417,CWE-908
CVE-2021-31429,CWE-122
CVE-2021-31427,CWE-367
CVE-2021-31407,CWE-402
CVE-2021-31483,CWE-122
CVE-2021-31498,CWE-125
CVE-2021-31482,CWE-787
CVE-2021-21385,CWE-297
CVE-2021-21371,CWE-502
CVE-2021-21349,CWE-502
CVE-2021-21366,CWE-436
CVE-2021-21355,CWE-434
CVE-2021-21312,CWE-79
CVE-2021-21351,CWE-434
CVE-2021-21373,CWE-295
CVE-2021-21377,CWE-601
CVE-2021-21365,CWE-79
CVE-2021-21372,CWE-78
CVE-2021-21333,CWE-79
CVE-2021-21302,CWE-1236
CVE-2021-21357,CWE-22
CVE-2021-21380,CWE-89
CVE-2021-21353,CWE-94
CVE-2021-21354,CWE-601
CVE-2021-21359,CWE-405
CVE-2021-21342,CWE-502
CVE-2021-21378,CWE-303
CVE-2021-21350,CWE-434
CVE-2021-21315,CWE-78
CVE-2021-21305,CWE-94
CVE-2021-21367,CWE-863
CVE-2021-21347,CWE-434
CVE-2021-21348,CWE-502
CVE-2021-21398,CWE-79
CVE-2021-21392,CWE-601
CVE-2021-21309,CWE-190
CVE-2021-21313,CWE-79
CVE-2021-21314,CWE-79
CVE-2021-21363,CWE-378
CVE-2021-21324,CWE-639
CVE-2021-21332,CWE-79
CVE-2021-21344,CWE-434
CVE-2021-21318,CWE-863
CVE-2021-21317,CWE-1333
CVE-2021-21343,CWE-73
CVE-2021-21338,CWE-601
CVE-2021-21358,CWE-79
CVE-2021-21304,CWE-1321
CVE-2021-21341,CWE-502
CVE-2021-21362,CWE-863
CVE-2021-21361,CWE-532
CVE-2021-21368,CWE-1321
CVE-2021-21387,CWE-319
CVE-2021-21326,CWE-862
CVE-2021-21388,CWE-78
CVE-2021-21383,CWE-79
CVE-2021-21319,CWE-79
CVE-2021-21337,CWE-601
CVE-2021-21330,CWE-601
CVE-2021-21390,CWE-924
CVE-2021-21339,CWE-312
CVE-2021-21375,CWE-754
CVE-2021-21346,CWE-434
CVE-2021-21386,CWE-78
CVE-2021-21311,CWE-918
CVE-2021-21307,CWE-862
CVE-2021-21300,CWE-59
CVE-2021-21364,CWE-732
CVE-2021-21374,CWE-295
CVE-2021-21345,CWE-78
CVE-2021-21370,CWE-79
CVE-2021-21382,CWE-862
CVE-2021-21325,CWE-79
CVE-2021-21340,CWE-79
CVE-2021-21395,CWE-352
CVE-2021-21327,CWE-470
CVE-2021-21379,CWE-281
CVE-2021-21310,CWE-290
CVE-2021-21389,CWE-863
CVE-2021-42042,CWE-79
CVE-2021-42076,CWE-787
CVE-2021-42052,CWE-22
CVE-2021-42013,CWE-22
CVE-2021-42084,CWE-835
CVE-2021-42012,CWE-787
CVE-2021-42081,CWE-78
CVE-2021-42080,CWE-79
CVE-2021-42075,CWE-772
CVE-2021-42063,CWE-79
CVE-2021-42050,CWE-79
CVE-2021-42024,CWE-787
CVE-2021-42043,CWE-79
CVE-2021-42090,CWE-502
CVE-2021-42027,CWE-295
CVE-2021-42022,CWE-22
CVE-2021-42026,CWE-863
CVE-2021-42047,CWE-79
CVE-2021-42010,CWE-116
CVE-2021-42079,CWE-918
CVE-2021-42025,CWE-863
CVE-2021-42099,CWE-434
CVE-2021-42092,CWE-79
CVE-2021-42053,CWE-79
CVE-2021-42048,CWE-79
CVE-2021-42066,CWE-312
CVE-2021-42061,CWE-79
CVE-2021-42041,CWE-79
CVE-2021-42088,CWE-79
CVE-2021-42078,CWE-79
CVE-2021-42023,CWE-522
CVE-2021-42044,CWE-79
CVE-2021-42006,CWE-125
CVE-2021-42046,CWE-79
CVE-2021-42059,CWE-787
CVE-2021-42057,CWE-94
CVE-2021-42015,CWE-525
CVE-2021-42054,CWE-125
CVE-2021-42064,CWE-89
CVE-2021-42094,CWE-77
CVE-2021-42091,CWE-918
CVE-2021-42069,CWE-787
CVE-2021-42074,CWE-416
CVE-2021-42097,CWE-352
CVE-2021-42096,CWE-307
CVE-2021-42062,CWE-862
CVE-2021-42051,CWE-79
CVE-2021-42085,CWE-79
CVE-2021-42040,CWE-835
CVE-2021-42098,CWE-276
CVE-2021-42045,CWE-79
CVE-2021-42028,CWE-787
CVE-2021-42073,CWE-384
CVE-2021-42077,CWE-89
CVE-2021-20266,CWE-125
CVE-2021-20255,CWE-674
CVE-2021-20213,CWE-476
CVE-2021-20233,CWE-787
CVE-2021-20203,CWE-190
CVE-2021-20232,CWE-416
CVE-2021-20298,CWE-787
CVE-2021-20293,CWE-79
CVE-2021-20241,CWE-369
CVE-2021-20245,CWE-369
CVE-2021-20296,CWE-476
CVE-2021-20246,CWE-369
CVE-2021-20205,CWE-369
CVE-2021-20206,CWE-22
CVE-2021-20231,CWE-416
CVE-2021-20208,CWE-266
CVE-2021-20284,CWE-787
CVE-2021-20210,CWE-401
CVE-2021-20299,CWE-476
CVE-2021-20217,CWE-617
CVE-2021-20260,CWE-522
CVE-2021-20243,CWE-369
CVE-2021-20236,CWE-787
CVE-2021-20211,CWE-401
CVE-2021-20247,CWE-22
CVE-2021-20226,CWE-416
CVE-2021-20264,CWE-732
CVE-2021-20212,CWE-401
CVE-2021-20253,CWE-552
CVE-2021-20272,CWE-617
CVE-2021-20279,CWE-79
CVE-2021-20265,CWE-401
CVE-2021-20282,CWE-863
CVE-2021-20254,CWE-125
CVE-2021-20225,CWE-787
CVE-2021-20291,CWE-667
CVE-2021-20263,CWE-281
CVE-2021-20214,CWE-401
CVE-2021-20218,CWE-22
CVE-2021-20230,CWE-295
CVE-2021-20251,CWE-362
CVE-2021-20262,CWE-306
CVE-2021-20209,CWE-401
CVE-2021-20283,CWE-862
CVE-2021-20215,CWE-401
CVE-2021-20281,CWE-863
CVE-2021-20285,CWE-787
CVE-2021-20277,CWE-787
CVE-2021-20224,CWE-190
CVE-2021-20202,CWE-377
CVE-2021-20275,CWE-125
CVE-2021-20244,CWE-369
CVE-2021-20294,CWE-787
CVE-2021-20286,CWE-617
CVE-2021-20238,CWE-306
CVE-2021-20270,CWE-835
CVE-2021-20235,CWE-787
CVE-2021-20216,CWE-401
CVE-2021-20220,CWE-444
CVE-2021-20227,CWE-416
CVE-2021-20274,CWE-476
CVE-2021-20295,CWE-125
CVE-2021-20229,CWE-863
CVE-2021-20234,CWE-401
CVE-2021-20280,CWE-79
CVE-2021-20237,CWE-401
CVE-2021-20257,CWE-835
CVE-2021-20221,CWE-125
CVE-2021-20204,CWE-416
CVE-2021-20289,CWE-209
CVE-2021-20222,CWE-79
CVE-2021-20278,CWE-290
CVE-2021-20240,CWE-191
CVE-2021-20290,CWE-863
CVE-2021-21649,CWE-79
CVE-2021-21615,CWE-367
CVE-2021-21655,CWE-352
CVE-2021-21612,CWE-522
CVE-2021-21600,CWE-772
CVE-2021-21602,CWE-59
CVE-2021-21632,CWE-862
CVE-2021-21625,CWE-862
CVE-2021-21603,CWE-79
CVE-2021-21608,CWE-79
CVE-2021-21677,CWE-502
CVE-2021-21614,CWE-522
CVE-2021-21660,CWE-79
CVE-2021-21681,CWE-522
CVE-2021-21693,CWE-863
CVE-2021-21627,CWE-352
CVE-2021-21609,CWE-863
CVE-2021-21631,CWE-862
CVE-2021-21675,CWE-352
CVE-2021-21620,CWE-352
CVE-2021-21688,CWE-862
CVE-2021-21623,CWE-863
CVE-2021-21668,CWE-79
CVE-2021-21687,CWE-862
CVE-2021-21698,CWE-22
CVE-2021-21638,CWE-352
CVE-2021-21642,CWE-611
CVE-2021-21618,CWE-79
CVE-2021-21695,CWE-59
CVE-2021-21633,CWE-352
CVE-2021-21624,CWE-863
CVE-2021-21607,CWE-770
CVE-2021-21691,CWE-59
CVE-2021-21636,CWE-862
CVE-2021-21685,CWE-862
CVE-2021-21692,CWE-22
CVE-2021-21601,CWE-532
CVE-2021-21644,CWE-352
CVE-2021-21664,CWE-863
CVE-2021-21641,CWE-352
CVE-2021-21635,CWE-79
CVE-2021-21611,CWE-79
CVE-2021-21626,CWE-862
CVE-2021-21652,CWE-352
CVE-2021-21694,CWE-862
CVE-2021-21666,CWE-79
CVE-2021-21676,CWE-862
CVE-2021-21605,CWE-22
CVE-2021-21680,CWE-611
CVE-2021-21648,CWE-79
CVE-2021-21613,CWE-79
CVE-2021-21616,CWE-79
CVE-2021-21610,CWE-79
CVE-2021-21634,CWE-522
CVE-2021-21678,CWE-352
CVE-2021-21679,CWE-352
CVE-2021-21604,CWE-502
CVE-2021-21629,CWE-352
CVE-2021-21684,CWE-116
CVE-2021-21665,CWE-352
CVE-2021-21630,CWE-79
CVE-2021-21667,CWE-79
CVE-2021-21628,CWE-79
CVE-2021-21637,CWE-862
CVE-2021-21619,CWE-79
CVE-2021-21672,CWE-611
CVE-2021-21690,CWE-22
CVE-2021-21686,CWE-59
CVE-2021-21622,CWE-79
CVE-2021-21617,CWE-352
CVE-2021-21699,CWE-79
CVE-2021-36440,CWE-434
CVE-2021-36483,CWE-502
CVE-2021-36417,CWE-787
CVE-2021-36434,CWE-89
CVE-2021-36414,CWE-787
CVE-2021-36461,CWE-434
CVE-2021-36484,CWE-89
CVE-2021-36444,CWE-352
CVE-2021-36425,CWE-22
CVE-2021-36455,CWE-89
CVE-2021-36401,CWE-79
CVE-2021-36471,CWE-22
CVE-2021-36436,CWE-640
CVE-2021-36412,CWE-787
CVE-2021-36489,CWE-787
CVE-2021-36493,CWE-787
CVE-2021-36426,CWE-434
CVE-2021-36408,CWE-416
CVE-2021-36433,CWE-89
CVE-2021-36454,CWE-79
CVE-2021-36424,CWE-94
CVE-2021-36450,CWE-79
CVE-2021-36410,CWE-787
CVE-2021-36409,CWE-617
CVE-2021-36400,CWE-639
CVE-2021-36443,CWE-352
CVE-2021-36431,CWE-89
CVE-2021-36411,CWE-125
CVE-2021-36432,CWE-89
CVE-2021-3351,CWE-79
CVE-2021-3318,CWE-79
CVE-2021-3337,CWE-863
CVE-2021-3380,CWE-639
CVE-2021-3317,CWE-78
CVE-2021-3342,CWE-78
CVE-2021-3370,CWE-79
CVE-2021-3375,CWE-787
CVE-2021-3355,CWE-79
CVE-2021-3377,CWE-79
CVE-2021-3333,CWE-79
CVE-2021-3328,CWE-125
CVE-2021-3392,CWE-416
CVE-2021-3350,CWE-79
CVE-2021-3340,CWE-79
CVE-2021-3326,CWE-617
CVE-2021-3313,CWE-79
CVE-2021-3314,CWE-79
CVE-2021-3374,CWE-22
CVE-2021-3311,CWE-613
CVE-2021-3395,CWE-79
CVE-2021-3344,CWE-522
CVE-2021-3327,CWE-79
CVE-2021-3393,CWE-209
CVE-2021-3336,CWE-295
CVE-2021-3309,CWE-295
CVE-2021-3315,CWE-79
CVE-2021-3341,CWE-22
CVE-2021-3398,CWE-190
CVE-2021-3345,CWE-787
CVE-2021-3378,CWE-434
CVE-2021-3312,CWE-611
CVE-2021-3382,CWE-787
CVE-2021-3305,CWE-426
CVE-2021-3394,CWE-276
CVE-2021-38115,CWE-125
CVE-2021-38165,CWE-522
CVE-2021-38167,CWE-89
CVE-2021-38176,CWE-89
CVE-2021-38110,CWE-787
CVE-2021-38180,CWE-1236
CVE-2021-38106,CWE-125
CVE-2021-38107,CWE-125
CVE-2021-38160,CWE-120
CVE-2021-38155,CWE-307
CVE-2021-38182,CWE-116
CVE-2021-38196,CWE-94
CVE-2021-38191,CWE-362
CVE-2021-38102,CWE-125
CVE-2021-38152,CWE-79
CVE-2021-38197,CWE-22
CVE-2021-38142,CWE-319
CVE-2021-38150,CWE-312
CVE-2021-38120,CWE-77
CVE-2021-38189,CWE-77
CVE-2021-38173,CWE-77
CVE-2021-38121,CWE-326
CVE-2021-38124,CWE-77
CVE-2021-38131,CWE-79
CVE-2021-38108,CWE-125
CVE-2021-38126,CWE-79
CVE-2021-38149,CWE-79
CVE-2021-38151,CWE-79
CVE-2021-38117,CWE-77
CVE-2021-38169,CWE-77
CVE-2021-38147,CWE-306
CVE-2021-38133,CWE-521
CVE-2021-38122,CWE-79
CVE-2021-38186,CWE-79
CVE-2021-38103,CWE-787
CVE-2021-38159,CWE-89
CVE-2021-38156,CWE-79
CVE-2021-38145,CWE-89
CVE-2021-38105,CWE-125
CVE-2021-38113,CWE-79
CVE-2021-38146,CWE-22
CVE-2021-38100,CWE-787
CVE-2021-38104,CWE-125
CVE-2021-38163,CWE-22
CVE-2021-38162,CWE-444
CVE-2021-38195,CWE-347
CVE-2021-38157,CWE-79
CVE-2021-38123,CWE-601
CVE-2021-38134,CWE-79
CVE-2021-38153,CWE-203
CVE-2021-38112,CWE-88
CVE-2021-38114,CWE-252
CVE-2021-38192,CWE-120
CVE-2021-38177,CWE-476
CVE-2021-38168,CWE-89
CVE-2021-38132,CWE-918
CVE-2021-38185,CWE-190
CVE-2021-38172,CWE-120
CVE-2021-38138,CWE-79
CVE-2021-38187,CWE-681
CVE-2021-38164,CWE-862
CVE-2021-38183,CWE-79
CVE-2021-38127,CWE-79
CVE-2021-38171,CWE-252
CVE-2021-38143,CWE-79
CVE-2021-38136,CWE-22
CVE-2021-38144,CWE-79
CVE-2021-38116,CWE-77
CVE-2021-38193,CWE-79
CVE-2021-38137,CWE-863
CVE-2021-38109,CWE-125
CVE-2021-38101,CWE-787
