,cve_id,cwe_id,vendor,product,package_type,software_type,language
364,CVE-2021-21649,CWE-79,jenkins,dashboard_view,github,library,Java
365,CVE-2021-21655,CWE-352,jenkins,p4,github,library,Java
366,CVE-2021-21612,CWE-522,jenkins,tracetronic_ecu-test,github,library,Java
367,CVE-2021-21632,CWE-862,jenkins,owasp_dependency-track,github,library,Java
368,CVE-2021-21625,CWE-862,jenkins,cloudbees_aws_credentials,github,library,Java
369,CVE-2021-21677,CWE-502,jenkins,code_coverage_api,github,library,Java
370,CVE-2021-21614,CWE-522,jenkins,bumblebee_hp_alm,github,library,Java
371,CVE-2021-21660,CWE-79,jenkins,markdown_formatter,github,library,Java
372,CVE-2021-21681,CWE-522,jenkins,nomad,github,library,Java
373,CVE-2021-21627,CWE-352,jenkins,libvirt_agents,github,library,Java
374,CVE-2021-21631,CWE-862,jenkins,cloud_statistics,github,library,Java
375,CVE-2021-21675,CWE-352,jenkins,requests,github,library,Java
376,CVE-2021-21620,CWE-352,jenkins,claim,github,library,Java
377,CVE-2021-21623,CWE-863,jenkins,matrix_authorization_strategy,github,library,Java
378,CVE-2021-21668,CWE-79,jenkins,scriptler,github,library,Java
379,CVE-2021-21698,CWE-22,jenkins,subversion,github,library,Java
380,CVE-2021-21638,CWE-352,jenkins,team_foundation_server,github,library,Java
381,CVE-2021-21642,CWE-611,jenkins,config_file_provider,github,library,Java
382,CVE-2021-21618,CWE-79,jenkins,repository_connector,github,library,Java
383,CVE-2021-21633,CWE-352,jenkins,owasp_dependency-track,github,library,Java
384,CVE-2021-21624,CWE-863,jenkins,role-based_authorization_strategy,github,library,Java
385,CVE-2021-21636,CWE-862,jenkins,team_foundation_server,github,library,Java
386,CVE-2021-21644,CWE-352,jenkins,config_file_provider,github,library,Java
387,CVE-2021-21664,CWE-863,jenkins,xebialabs_xl_deploy,github,library,Java
388,CVE-2021-21641,CWE-352,jenkins,promoted_builds,github,library,Java
389,CVE-2021-21635,CWE-79,jenkins,rest_list_parameter,github,library,Java
390,CVE-2021-21626,CWE-862,jenkins,warnings_next_generation,github,library,Java
391,CVE-2021-21652,CWE-352,jenkins,xray_-_test_management_for_jira,github,library,Java
392,CVE-2021-21666,CWE-79,jenkins,kiuwan,github,library,Java
393,CVE-2021-21676,CWE-862,jenkins,requests,github,library,Java
394,CVE-2021-21680,CWE-611,jenkins,nested_view,github,library,Java
395,CVE-2021-21648,CWE-79,jenkins,credentials,github,library,Java
396,CVE-2021-21613,CWE-79,jenkins,tics,github,library,Java
397,CVE-2021-21616,CWE-79,jenkins,active_choices,github,library,Java
398,CVE-2021-21678,CWE-352,jenkins,saml,github,library,Java
399,CVE-2021-21679,CWE-352,jenkins,azure_ad,github,library,Java
400,CVE-2021-21629,CWE-352,jenkins,build_with_parameters,github,library,Java
401,CVE-2021-21684,CWE-116,jenkins,git,github,library,Java
402,CVE-2021-21665,CWE-352,jenkins,xebialabs_xl_deploy,github,library,Java
403,CVE-2021-21630,CWE-79,jenkins,extra_columns,github,library,Java
404,CVE-2021-21667,CWE-79,jenkins,scriptler,github,library,Java
405,CVE-2021-21628,CWE-79,jenkins,build_with_parameters,github,library,Java
406,CVE-2021-21637,CWE-862,jenkins,team_foundation_server,github,library,Java
407,CVE-2021-21619,CWE-79,jenkins,claim,github,library,Java
408,CVE-2021-21672,CWE-611,jenkins,selenium_html_report,github,library,Java
409,CVE-2021-21622,CWE-79,jenkins,artifact_repository_parameter,github,library,Java
410,CVE-2021-21617,CWE-352,jenkins,configuration_slicing,github,library,Java
411,CVE-2021-21699,CWE-79,jenkins,active_choices,github,library,Java
412,CVE-2021-36461,CWE-434,microweber,microweber,github,web_app,HTML
413,CVE-2021-36484,CWE-89,jizhicms,jizhicms,github,web_app,PHP
414,CVE-2021-36444,CWE-352,txjia,imcat,github,web_app,PHP
415,CVE-2021-36425,CWE-22,phpwcms,phpwcms,github,web_app,PHP
416,CVE-2021-36455,CWE-89,naviwebs,navigate_cms,github,web_app,PHP
417,CVE-2021-36426,CWE-434,phpwcms,phpwcms,github,web_app,PHP
418,CVE-2021-36454,CWE-79,naviwebs,navigate_cms,github,web_app,PHP
419,CVE-2021-36424,CWE-94,phpwcms,phpwcms,github,web_app,PHP
420,CVE-2021-36443,CWE-352,txjia,imcat,github,web_app,PHP
421,CVE-2021-3377,CWE-79,ansi_up_project,ansi_up,github,library,JavaScript
422,CVE-2021-3333,CWE-79,opmantek,open-audit,github,utility,PHP
423,CVE-2021-3392,CWE-416,qemu,qemu,github,utility,C
424,CVE-2021-3313,CWE-79,plone,plone,github,web_app,Python
425,CVE-2021-3314,CWE-79,oracle,glassfish_server,github,server,Java
426,CVE-2021-3374,CWE-22,rstudio,shiny_server,github,server,JavaScript
427,CVE-2021-3344,CWE-522,redhat,openshift_container_platform,github,library,HCL
428,CVE-2021-3309,CWE-295,wekan_project,wekan,github,utility,JavaScript
429,CVE-2021-3312,CWE-611,alkacon,opencms,github,web_app,Java
430,CVE-2021-3382,CWE-787,gitea,gitea,github,library,Go
431,CVE-2021-38165,CWE-522,lynx_project,lynx,gem,library,Ruby
432,CVE-2021-38189,CWE-77,lettre,lettre,github,library,Rust
433,CVE-2021-38186,CWE-79,comrak_project,comrak,github,library,Rust
434,CVE-2021-38113,CWE-79,openwebif_project,openwebif,github,framework,JavaScript
435,CVE-2021-24839,CWE-862,supportcandy,supportcandy,github,extension,PHP
436,CVE-2021-24857,CWE-502,nocean,totop_link,github,extension,PHP
437,CVE-2021-24804,CWE-352,simple_jwt_login_project,simple_jwt_login,github,extension,PHP
438,CVE-2021-24835,CWE-89,wclovers,frontend_manager_for_woocommerce_along_with_bookings_subscription_listings_compatible,github,extension,PHP
439,CVE-2021-24844,CWE-89,wpaffiliatemanager,affiliates_manager,github,extension,PHP
440,CVE-2021-24891,CWE-79,elementor,website_builder,github,extension,PHP
441,CVE-2021-24806,CWE-352,gvectors,wpdiscuz,github,extension,PHP
442,CVE-2021-24852,CWE-352,mousewheel_smooth_scroll_project,mousewheel_smooth_scroll,github,extension,PHP
443,CVE-2021-24855,CWE-79,display_post_metadata_project,display_post_metadata,github,extension,PHP
444,CVE-2021-24870,CWE-352,wpfastestcache,wp_fastest_cache,github,extension,PHP
445,CVE-2021-24873,CWE-79,themeum,tutor_lms,github,extension,PHP
446,CVE-2021-24880,CWE-79,supportcandy,supportcandy,github,extension,PHP
447,CVE-2021-24815,CWE-79,wpplugin,accept_donations_with_paypal,github,extension,PHP
448,CVE-2021-24862,CWE-89,metagauss,registrationmagic,github,extension,PHP
449,CVE-2021-24830,CWE-79,vasyltech,advanced_access_manager,github,extension,PHP
450,CVE-2021-24826,CWE-79,custom_content_shortcode_project,custom_content_shortcode,github,extension,PHP
451,CVE-2021-24884,CWE-79,strategy11,formidable_form_builder,github,extension,PHP
452,CVE-2021-24863,CWE-89,stopbadbots,block_and_stop_bad_bots,github,extension,PHP
453,CVE-2021-24827,CWE-89,asgaros,asgaros_forum,github,extension,PHP
454,CVE-2021-24871,CWE-79,get_custom_field_values_project,get_custom_field_values,github,extension,PHP
455,CVE-2021-24817,CWE-79,ultimate_nofollow_project,ultimate_nofollow,github,extension,JavaScript
456,CVE-2021-24896,CWE-79,calderaforms,caldera_forms,github,extension,JavaScript
457,CVE-2021-24836,CWE-862,storeapps,temporary_login_without_password,github,extension,PHP
458,CVE-2021-24841,CWE-79,helpful_project,helpful,github,extension,PHP
459,CVE-2021-24824,CWE-863,custom_content_shortcode_project,custom_content_shortcode,github,extension,PHP
460,CVE-2021-24861,CWE-89,quotes_collection_project,quotes_collection,github,extension,PHP
461,CVE-2021-24888,CWE-79,imageboss,imageboss,github,extension,PHP
462,CVE-2021-24843,CWE-352,supportcandy,supportcandy,github,extension,PHP
463,CVE-2021-24878,CWE-79,supportcandy,supportcandy,github,extension,PHP
464,CVE-2021-24833,CWE-79,yop-poll,yop_poll,github,extension,PHP
465,CVE-2021-24849,CWE-89,wclovers,frontend_manager_for_woocommerce_along_with_bookings_subscription_listings_compatible,github,extension,PHP
466,CVE-2021-24882,CWE-79,tribulant,slideshow_gallery,github,extension,PHP
467,CVE-2021-24851,CWE-862,insert_pages_project,insert_pages,github,extension,PHP
468,CVE-2021-24834,CWE-79,yop-poll,yop_poll,github,extension,PHP
469,CVE-2021-24875,CWE-79,implecode,ecommerce_product_catalog,github,extension,PHP
470,CVE-2021-24832,CWE-352,wp_seo_redirect_301_project,wp_seo_redirect_301,github,extension,PHP
471,CVE-2021-24850,CWE-79,insert_pages_project,insert_pages,github,extension,PHP
472,CVE-2021-24877,CWE-89,mainwp,mainwp_child,github,extension,PHP
473,CVE-2021-24872,CWE-863,get_custom_field_values_project,get_custom_field_values,github,extension,PHP
474,CVE-2021-24869,CWE-89,wpfastestcache,wp_fastest_cache,github,extension,PHP
475,CVE-2021-24810,CWE-79,wp-eventmanager,wp_event_manager,github,extension,PHP
476,CVE-2021-24879,CWE-352,supportcandy,supportcandy,github,extension,PHP
477,CVE-2021-24802,CWE-352,gesundheit-bewegt,colorful_categories,github,extension,PHP
478,CVE-2021-24860,CWE-89,bannersky,bsk_pdf_manager,github,extension,PHP
479,CVE-2021-24867,CWE-912,accesspressthemes,accesspress_anonymous_post,github,extension,PHP
480,CVE-2021-24885,CWE-79,yop-poll,yop-poll,github,extension,PHP
481,CVE-2021-39190,CWE-862,teclib-edition,system_center_configuration_manager,github,utility,PHP
482,CVE-2021-39156,CWE-706,istio,istio,github,server,Go
483,CVE-2021-39131,CWE-241,ced_project,ced,github,library,C++
484,CVE-2021-39197,CWE-352,better_errors_project,better_errors,gem,library,Ruby
485,CVE-2021-39184,CWE-862,electronjs,electron,github,library,C++
486,CVE-2021-39198,CWE-352,oroinc,client_relationship_management,github,server,PHP
487,CVE-2021-39162,CWE-754,envoyproxy,envoy,github,server,C++
488,CVE-2021-39161,CWE-79,discourse,discourse,github,web_app,Ruby
489,CVE-2021-39166,CWE-79,pimcore,pimcore,github,web_app,PHP
490,CVE-2021-39137,CWE-436,ethereum,go_ethereum,github,utility,Go
491,CVE-2021-39143,CWE-22,linuxfoundation,spinnaker,github,server,Java
492,CVE-2021-39155,CWE-178,istio,istio,github,server,Go
493,CVE-2021-39178,CWE-79,vercel,next.js,github,library,JavaScript
494,CVE-2021-39189,CWE-203,pimcore,pimcore,github,web_app,PHP
495,CVE-2021-39170,CWE-79,pimcore,pimcore,github,web_app,PHP
496,CVE-2021-39136,CWE-79,basercms,basercms,github,web_app,PHP
497,CVE-2021-39176,CWE-401,detect-character-encoding_project,detect-character-encoding,github,library,C++
498,CVE-2021-39199,CWE-79,remark,remark-html,github,library,JavaScript
499,CVE-2021-39413,CWE-79,seopanel,seo_panel,github,utility,PHP
500,CVE-2021-39458,CWE-209,redaxo,redaxo,github,web_app,PHP
501,CVE-2021-39421,CWE-79,seeddms,seeddms,github,web_app,PHP
502,CVE-2021-39420,CWE-79,vfront,vfront,github,utility,PHP
503,CVE-2021-39459,CWE-78,redaxo,redaxo,github,web_app,PHP
504,CVE-2021-39486,CWE-79,gilacms,gila_cms,github,web_app,JavaScript
505,CVE-2021-39425,CWE-601,seeddms,seeddms,github,web_app,PHP
506,CVE-2021-33223,CWE-639,seeddms,seeddms,github,web_app,PHP
507,CVE-2021-33295,CWE-79,joplin_project,joplin,github,library,TypeScript
508,CVE-2021-33226,CWE-120,saltstack,salt,github,framework,Python
509,CVE-2021-34117,CWE-89,seopanel,seo_panel,github,utility,PHP
510,CVE-2021-34167,CWE-352,taogogo,taocms,github,web_app,PHP
511,CVE-2021-34123,CWE-787,atasm_project,atasm,github,utility,C
512,CVE-2021-46170,CWE-416,jerryscript,jerryscript,github,utility,C
513,CVE-2021-46150,CWE-79,mediawiki,mediawiki,github,framework,PHP
514,CVE-2021-46146,CWE-79,mediawiki,mediawiki,github,framework,PHP
515,CVE-2021-46147,CWE-352,mediawiki,mediawiki,github,framework,PHP
516,CVE-2021-46143,CWE-190,libexpat_project,libexpat,github,framework,C
517,CVE-2021-0279,CWE-798,juniper,contrail_cloud,github,server,C++
518,CVE-2021-36088,CWE-415,treasuredata,fluent_bit,github,framework,C
519,CVE-2021-36080,CWE-415,gnu,libredwg,github,framework,C
520,CVE-2021-34244,CWE-352,icehrm,icehrm,github,web_app,JavaScript
521,CVE-2021-34257,CWE-434,wpanel_cms_project,wpanel_cms,github,web_app,PHP
522,CVE-2021-34254,CWE-601,umbraco,umbraco_cms,github,web_app,C#
523,CVE-2021-34243,CWE-79,icehrm,icehrm,github,web_app,JavaScript
524,CVE-2021-29334,CWE-352,jizhicms,jizhicms,github,web_app,PHP
525,CVE-2021-29326,CWE-787,moddable,moddable,github,framework,C
526,CVE-2021-29323,CWE-787,moddable,moddable,github,framework,C
527,CVE-2021-29349,CWE-352,mahara,mahara,github,web_app,PHP
528,CVE-2021-29327,CWE-787,moddable,moddable,github,framework,C
529,CVE-2021-29328,CWE-125,moddable,moddable,github,framework,C
530,CVE-2021-29325,CWE-787,moddable,moddable,github,framework,C
531,CVE-2021-29368,CWE-384,cuppacms,cuppacms,github,web_app,JavaScript
532,CVE-2021-29329,CWE-770,moddable,moddable,github,framework,C
533,CVE-2021-29324,CWE-770,moddable,moddable,github,framework,C
534,CVE-2021-29343,CWE-89,ovidentia,ovidentia,github,web_app,PHP
535,CVE-2021-28976,CWE-434,get-simple,getsimplecms,github,web_app,PHP
536,CVE-2021-28918,CWE-704,netmask_project,netmask,github,library,CoffeeScript
537,CVE-2021-28931,CWE-434,fork-cms,fork_cms,github,web_app,PHP
538,CVE-2021-28977,CWE-79,get-simple,getsimplecms,github,web_app,PHP
539,CVE-2021-24605,CWE-79,custom_post_view_generator_project,custom_post_view_generator,github,extension,PHP
540,CVE-2021-24699,CWE-79,easy_media_download_project,easy_media_download,github,extension,PHP
541,CVE-2021-24637,CWE-79,fontsplugin,fonts,github,extension,PHP
542,CVE-2021-24682,CWE-79,wpkube,cool_tag_cloud,github,extension,PHP
543,CVE-2021-24696,CWE-352,tipsandtricks-hq,simple_download_monitor,github,extension,PHP
544,CVE-2021-24610,CWE-79,cozmoslabs,translatepress,github,extension,PHP
545,CVE-2021-24676,CWE-79,codesolz,better_find_and_replace,github,extension,PHP
546,CVE-2021-24658,CWE-79,erident_custom_login_and_dashboard_project,erident_custom_login_and_dashboard,github,extension,PHP
547,CVE-2021-24670,CWE-79,status301,coolclock,github,extension,PHP
548,CVE-2021-24656,CWE-79,wpbrigade,simple_social_buttons,github,extension,PHP
549,CVE-2021-24662,CWE-89,game-server-status_project,game-server-status,github,extension,PHP
550,CVE-2021-24666,CWE-89,podlove,podlove_podcast_publisher,github,extension,PHP
551,CVE-2021-24619,CWE-79,evona,per_page_add_to_head,github,extension,PHP
552,CVE-2021-24695,CWE-425,tipsandtricks-hq,simple_download_monitor,github,extension,PHP
553,CVE-2021-24648,CWE-79,metagauss,registrationmagic,github,extension,PHP
554,CVE-2021-24684,CWE-78,teamlead,pdf-light-viewer,github,extension,PHP
555,CVE-2021-24677,CWE-862,find_my_blocks_project,find_my_blocks,github,extension,JavaScript
556,CVE-2021-24694,CWE-79,tipsandtricks-hq,simple_download_monitor,github,extension,PHP
557,CVE-2021-24625,CWE-89,web-dorado,spidercatalog,github,extension,PHP
558,CVE-2021-24627,CWE-89,g_auto-hyperlink_project,g_auto-hyperlink,github,extension,PHP
559,CVE-2021-24687,CWE-79,webnus,modern_events_calendar_lite,github,extension,PHP
560,CVE-2021-24674,CWE-352,genie_wp_favicon_project,genie_wp_favicon,github,extension,PHP
561,CVE-2021-24693,CWE-79,tipsandtricks-hq,simple_download_monitor,github,extension,PHP
562,CVE-2021-24603,CWE-79,geminilabs,site_reviews,github,extension,PHP
563,CVE-2021-24697,CWE-79,tipsandtricks-hq,simple_download_monitor,github,extension,PHP
564,CVE-2021-24681,CWE-79,duplicatepro,duplicate_page,github,extension,PHP
565,CVE-2021-24613,CWE-79,dfactory,post_views_counter,github,extension,PHP
566,CVE-2021-24691,CWE-79,expresstech,quiz_and_survey_master,github,extension,PHP
567,CVE-2021-24626,CWE-89,chameleon_css_project,chameleon_css,github,extension,PHP
568,CVE-2021-24686,CWE-79,benbodhi,svg_support,github,extension,PHP
569,CVE-2021-24678,CWE-79,cminds,tooltip_glossary,github,extension,PHP
570,CVE-2021-24608,CWE-79,strategy11,formidable_form_builder,github,extension,PHP
571,CVE-2021-24630,CWE-89,schreikasten_project,schreikasten,github,extension,PHP
572,CVE-2021-24675,CWE-352,onedesigns,one_user_avatar,github,extension,PHP
573,CVE-2021-24620,CWE-434,simple-e-commerce-shopping-cart_project,simple-e-commerce-shopping-cart,github,extension,PHP
574,CVE-2021-24623,CWE-79,ticket-system,wordpress_advanced_ticket_system,github,extension,PHP
575,CVE-2021-24665,CWE-79,tipsandtricks-hq,wp_video_lightbox,github,extension,JavaScript
576,CVE-2021-24690,CWE-79,kibokolabs,chained_quiz,github,extension,PHP
577,CVE-2021-24657,CWE-79,limit_login_attempts_project,limit_login_attempts,github,extension,PHP
578,CVE-2021-24672,CWE-79,onedesigns,one_user_avatar,github,extension,PHP
579,CVE-2021-24692,CWE-22,tipsandtricks-hq,simple_download_monitor,github,extension,PHP
580,CVE-2021-24601,CWE-79,wpfront,wpfront_notification_bar,github,extension,PHP
581,CVE-2021-24612,CWE-79,sociable_project,sociable,github,extension,PHP
582,CVE-2021-28029,CWE-908,toodee_project,toodee,github,library,Rust
583,CVE-2021-28054,CWE-79,centreon,centreon,github,server,PHP
584,CVE-2021-28035,CWE-908,stack_dst_project,stack_dst,github,library,Rust
585,CVE-2021-28031,CWE-415,scratchpad_project,scratchpad,github,library,Rust
586,CVE-2021-28001,CWE-79,textpattern,textpattern,github,web_app,PHP
587,CVE-2021-28070,CWE-352,popojicms,popojicms,github,web_app,PHP
588,CVE-2021-28028,CWE-415,toodee_project,toodee,github,library,Rust
589,CVE-2021-28027,CWE-191,bam_project,bam,github,library,Rust
590,CVE-2021-28041,CWE-415,openbsd,openssh,github,utility,C
591,CVE-2021-28088,CWE-79,impresscms,impresscms,github,web_app,PHP
592,CVE-2021-28034,CWE-415,stack_dst_project,stack_dst,github,library,Rust
593,CVE-2021-28092,CWE-1333,is-svg_project,is-svg,github,library,JavaScript
594,CVE-2021-28002,CWE-79,textpattern,textpattern,github,web_app,PHP
595,CVE-2021-28053,CWE-89,centreon,centreon,github,server,PHP
596,CVE-2021-28030,CWE-908,truetype_project,truetype,github,library,Rust
597,CVE-2021-37916,CWE-79,joplin_project,joplin,github,library,TypeScript
598,CVE-2021-42946,CWE-79,htmly,htmly,github,web_app,PHP
599,CVE-2021-42940,CWE-79,projeqtor,projeqtor,github,utility,PHP
600,CVE-2021-42945,CWE-89,zzcms,zzcms,github,web_app,PHP
601,CVE-2021-30637,CWE-79,htmly,htmly,github,web_app,PHP
602,CVE-2021-26305,CWE-908,cdr_project,cdr,github,library,Rust
603,CVE-2021-37267,CWE-79,kindsoft,kindeditor,github,utility,JavaScript
604,CVE-2021-37271,CWE-79,baidu,ueditor,github,utility,JavaScript
605,CVE-2021-44277,CWE-79,librenms,librenms,github,framework,PHP
606,CVE-2021-44266,CWE-79,gunet,open_eclass_platform,github,web_app,PHP
607,CVE-2021-44228,CWE-502,intel,genomics_kernel_library,github,library,C
608,CVE-2021-44278,CWE-22,librenms,librenms,github,framework,PHP
609,CVE-2021-44299,CWE-79,naviwebs,navigate_cms,github,web_app,PHP
610,CVE-2021-44279,CWE-79,librenms,librenms,github,framework,PHP
611,CVE-2021-3179,CWE-522,gglocker_project,gglocker,github,mobile_app,Objective-C
612,CVE-2021-3110,CWE-89,prestashop,prestashop,composer,web_app,PHP
613,CVE-2021-3190,CWE-78,async-git_project,async-git,github,library,JavaScript
614,CVE-2021-3138,CWE-307,discourse,discourse,github,web_app,Ruby
615,CVE-2021-3148,CWE-77,saltstack,salt,github,framework,Python
616,CVE-2021-3188,CWE-1236,phplist,phplist,github,web_app,PHP
617,CVE-2021-3144,CWE-613,saltstack,salt,github,framework,Python
618,CVE-2021-3184,CWE-79,misp,misp,github,web_app,PHP
619,CVE-2021-3189,CWE-601,google,slashify,github,library,JavaScript
620,CVE-2021-3199,CWE-22,onlyoffice,document_server,github,server,Shell
621,CVE-2021-3152,CWE-22,home-assistant,home-assistant,github,utility,Python
622,CVE-2021-3111,CWE-79,concretecms,concrete_cms,github,web_app,PHP
623,CVE-2021-26120,CWE-94,smarty,smarty,composer,framework,PHP
624,CVE-2021-26199,CWE-416,jerryscript,jerryscript,github,utility,C
625,CVE-2021-26195,CWE-787,jerryscript,jerryscript,github,utility,C
626,CVE-2021-26194,CWE-416,jerryscript,jerryscript,github,utility,C
627,CVE-2021-26197,CWE-754,jerryscript,jerryscript,github,utility,C
628,CVE-2021-34342,CWE-125,libming,ming,github,utility,C
629,CVE-2021-34339,CWE-787,libming,ming,github,utility,C
630,CVE-2021-34341,CWE-125,libming,ming,github,utility,C
631,CVE-2021-34340,CWE-787,libming,ming,github,utility,C
632,CVE-2021-34338,CWE-787,libming,ming,github,utility,C
633,CVE-2021-34371,CWE-502,neo4j,neo4j,github,framework,Java
634,CVE-2021-34398,CWE-829,nvidia,data_center_gpu_manager,github,utility,C++
